Órgão,Unidade Gestora,Número Contrato,Fornecedor,Vig. Início,Vig. Fim,Valor Global,Núm. Parcelas,Valor Parcela,ministerio
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00109/2022,26.025.401/0001-90 - BLUE EYE SOLUCOES EM TECNOLOGIA LTDA,27/12/2022,27/12/2025,"R$ 7.450.762,72",1,"R$ 7.450.762,72",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00117/2021,26.025.401/0001-90 - BLUE EYE SOLUCOES EM TECNOLOGIA LTDA,07/12/2021,07/12/2025,"R$ 6.268.133,94",1,"R$ 6.268.133,94",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00003/2024,05.761.098/0001-13 - KRYPTUS SEGURANCA DA INFORMACAO S.A.,05/02/2024,05/02/2026,"R$ 2.783.647,20",1,"R$ 2.783.647,20",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00052/2022,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,23/06/2022,23/06/2025,"R$ 835.516,66",1,"R$ 835.516,66",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00035/2020,77.166.098/0001-86 - SIGMA DATASERV INFORMATICA S A EM RECUPERACAO JUDICIAL,07/10/2020,07/10/2023,"R$ 22.809.600,00",12,"R$ 1.900.800,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00048/2016,05.340.845/0001-40 - ZELLO TECNOLOGIA DA INFORMACAO LTDA,22/11/2016,21/11/2021,"R$ 997.200,00",12,"R$ 88.408,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00108/2022,40.432.544/0001-47 - CLARO S.A.,27/12/2022,27/12/2027,"R$ 168.877.167,00",1,"R$ 168.877.167,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00017/2021,04.892.991/0001-15 - TELTEC SOLUTIONS LTDA,23/02/2021,23/02/2025,"R$ 6.220.049,48",1,"R$ 6.220.049,48",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00064/2020,01.567.165/0001-02 - OS INFORMATICA LTDA,30/12/2020,30/12/2024,"R$ 6.359.630,82",1,"R$ 6.359.630,82",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00016/2022,69.112.514/0001-35 - PRIMASOFT INFORMATICA LTDA.,14/02/2022,14/02/2026,"R$ 43.968,12",1,"R$ 43.968,12",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00077/2017,04.929.322/0001-70 - LAYER TECNOLOGIA DA INFORMACAO LTDA,06/12/2017,05/12/2022,"R$ 16.306,36",12,"R$ 1.358,86",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00014/2019,02.558.157/0001-62 - TELEFONICA BRASIL S.A.,28/06/2019,28/06/2025,"R$ 195.893,58",24,"R$ 8.162,23",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00079/2022,08.144.338/0001-29 - VIRTUAL INFRAESTRUTURA E ENERGIA LTDA,13/08/2022,12/08/2025,"R$ 1.401.788,76",1,"R$ 1.401.788,76",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00078/2022,03.698.620/0005-68 - GREEN4T SOLUCOES TI LTDA,12/08/2022,12/08/2025,"R$ 1.605.489,84",1,"R$ 1.605.489,84",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00040/2020,03.698.620/0005-68 - GREEN4T SOLUCOES TI LTDA,16/11/2020,16/11/2025,"R$ 1.543.651,32",12,"R$ 128.637,61",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00086/2021,07.594.862/0001-39 - SOFTWARE AG BRASIL INFORMATICA E SERVICOS LTDA.,14/09/2021,14/09/2025,"R$ 103.684,92",12,"R$ 8.640,41",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00041/2017,03.698.620/0001-34 - GREEN4T SOLUCOES TI LTDA,22/06/2017,21/06/2022,"R$ 6.100.927,94",1,"R$ 6.100.927,94",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00066/2020,04.892.991/0001-15 - TELTEC SOLUTIONS LTDA,31/12/2020,31/12/2024,"R$ 3.433.762,60",1,"R$ 3.433.762,60",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00029/2019,806030 - SERPRO - SEDE - BRASILIA,02/10/2019,02/10/2025,"R$ 173.636,88",12,"R$ 14.469,74",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00106/2022,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,23/12/2022,23/12/2025,"R$ 280.960,00",1,"R$ 280.960,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00053/2016,05.340.845/0001-40 - ZELLO TECNOLOGIA DA INFORMACAO LTDA,22/12/2016,21/12/2021,"R$ 1.939.000,00",12,"R$ 164.126,66",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00057/2016,806030 - SERPRO - SEDE - BRASILIA,30/12/2016,29/12/2021,"R$ 241.725,96",1,"R$ 241.725,96",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00032/2017,05.340.845/0001-40 - ZELLO TECNOLOGIA DA INFORMACAO LTDA,02/05/2017,01/11/2022,"R$ 5.240.466,00",12,"R$ 436.705,50",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00035/2017,59.456.277/0003-38 - ORACLE DO BRASIL SISTEMAS LTDA,25/05/2017,24/05/2022,"R$ 32.164.024,09",12,"R$ 2.680.335,34",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00103/2022,05.340.845/0001-40 - ZELLO TECNOLOGIA DA INFORMACAO LTDA,08/12/2022,07/12/2025,"R$ 29.964.605,00",1,"R$ 29.964.605,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00059/2017,04.929.322/0001-70 - LAYER TECNOLOGIA DA INFORMACAO LTDA,02/08/2017,01/08/2022,"R$ 1.339.316,26",1,"R$ 1.339.316,26",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00079/2017,05.795.607/0001-29 - WISEIT - SISTEMAS E INFORMATICA LTDA,14/12/2017,13/12/2022,"R$ 2.026.896,25",12,"R$ 168.908,02",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00080/2017,01.707.536/0001-04 - ISH TECNOLOGIA S/A,14/12/2017,13/12/2021,"R$ 1.232.453,31",12,"R$ 102.704,44",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00115/2021,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,10/12/2021,10/12/2022,"R$ 1.240.920,00",1,"R$ 1.240.920,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00075/2017,21.538.196/0001-42 - ASPER TECNOLOGIA LTDA,29/11/2017,28/11/2022,"R$ 5.967.360,00",12,"R$ 497.280,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00122/2021,03.242.841/0001-01 - E-SEC TECNOLOGIA EM SEGURANCA DE DADOS LTDA,29/12/2021,29/12/2025,"R$ 68.580,00",1,"R$ 68.580,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00052/2023,09.461.647/0001-95 - SOLUTI - SOLUCOES EM NEGOCIOS INTELIGENTES S/A,21/11/2023,21/11/2025,"R$ 98.288,98",1,"R$ 98.288,98",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00071/2018,02.434.797/0001-60 - FATTO CONSULTORIA E SISTEMAS LTDA,17/08/2018,18/08/2021,"R$ 280.259,64",12,"R$ 27.074,34",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00058/2017,04.530.781/0001-87 - ZIULEO COPY COMERCIO E SERVICOS LTDA,15/08/2017,14/08/2023,"R$ 1.218.128,46",1,"R$ 1.218.128,46",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00058/2022,09.053.350/0001-90 - NIVA TECNOLOGIA DA INFORMACAO LTDA,30/06/2022,30/06/2025,"R$ 219.940,56",1,"R$ 219.940,56",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00010/2024,"06.984.836/0001-54 - INTELIGENCIA DE NEGOCIOS, SISTEMAS E INFORMATICA LTDA.",01/03/2024,01/03/2026,"R$ 3.826.335,00",1,"R$ 3.826.335,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00025/2020,00.308.141/0009-23 - CONNECTCOM TELEINFORMATICA COMERCIO E SERVICOS LTDA,27/07/2020,27/07/2025,"R$ 10.275.378,96",12,"R$ 856.281,58",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00060/2017,04.929.322/0001-70 - LAYER TECNOLOGIA DA INFORMACAO LTDA,03/08/2017,02/08/2021,"R$ 667.162,46",12,"R$ 55.596,87",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00110/2021,04.892.991/0001-15 - TELTEC SOLUTIONS LTDA,26/11/2021,26/11/2024,"R$ 378.664,26",1,"R$ 378.664,26",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00067/2020,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,31/12/2020,31/12/2021,"R$ 131.872.758,00",1,"R$ 131.872.758,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00005/2018,"94.316.916/0001-07 - LTA-RH INFORMATICA, COMERCIO, REPRESENTACOES LTDA",19/01/2018,18/01/2019,"R$ 5.264.400,00",1,"R$ 5.264.400,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,2024NE000255,04.530.781/0001-87 - ZIULEO COPY COMERCIO E SERVICOS LTDA,09/04/2024,31/12/2024,"R$ 203.021,42",1,"R$ 203.021,42",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00030/2021,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,27/04/2021,27/04/2022,"R$ 1.240.920,00",1,"R$ 1.240.920,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00112/2021,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,06/12/2021,06/12/2022,"R$ 3.533.000,00",1,"R$ 3.533.000,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00084/2022,40.432.544/0001-47 - CLARO S.A.,26/08/2022,22/02/2023,"R$ 23.403.948,24",1,"R$ 23.403.948,24",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00113/2021,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,06/12/2021,06/12/2022,"R$ 3.999.356,00",1,"R$ 3.999.356,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00114/2021,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,06/12/2021,06/12/2022,"R$ 6.712.700,00",1,"R$ 6.712.700,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00035/2022,07.157.915/0001-54 - ACC BRASIL INDUSTRIA E COMERCIO DE COMPUTADORES LTDA,29/04/2022,29/04/2023,"R$ 26.999.859,00",1,"R$ 26.999.859,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00086/2024,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,10/12/2024,10/12/2025,"R$ 782.596,56",1,"R$ 782.596,56",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00040/2019,669702290 - CLARO NXT TELECOMUNICAÇÕES LTDA .,16/12/2019,16/06/2022,"R$ 14.376.790,20",30,"R$ 479.226,34",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00110/2022,15.457.043/0001-78 - ADISTEC BRASIL INFORMATICA LTDA,27/12/2022,27/12/2025,"R$ 725.852,40",1,"R$ 725.852,40",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00126/2021,07.797.967/0001-95 - NP TECNOLOGIA E GESTAO DE DADOS LTDA,30/12/2021,30/12/2023,"R$ 59.250,00",1,"R$ 59.250,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00051/2018,11.185.325/0001-02 - TAREA GERENCIAMENTO LTDA,04/06/2018,04/06/2023,"R$ 18.843.300,00",12,"R$ 1.570.275,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00022/2022,03.017.428/0001-35 - NCT INFORMATICA LTDA,25/02/2022,25/02/2025,"R$ 1.129.000,00",1,"R$ 1.129.000,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00032/2021,08.689.089/0001-57 - TOCCATO TECNOLOGIA EM SISTEMAS LTDA,29/04/2021,29/04/2024,"R$ 299.000,00",1,"R$ 299.000,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00016/2019,02.434.797/0001-60 - FATTO CONSULTORIA E SISTEMAS LTDA,17/07/2019,17/07/2024,"R$ 1.005.480,00",12,"R$ 83.790,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00088/2017,01.707.536/0001-04 - ISH TECNOLOGIA S/A,26/12/2017,25/12/2023,"R$ 12.453.416,72",12,"R$ 1.037.784,73",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00039/2019,05.399.623/0001-00 - FOKUS INFORMATICA E MICROFILMAGEM LTDA,04/12/2019,04/12/2021,"R$ 978.709,38",12,"R$ 81.559,11",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00031/2021,59.456.277/0003-38 - ORACLE DO BRASIL SISTEMAS LTDA,23/04/2021,23/04/2025,"R$ 66.383.636,38",1,"R$ 66.383.636,38",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00053/2023,04.929.322/0001-70 - LAYER TECNOLOGIA DA INFORMACAO LTDA,06/12/2023,06/12/2024,"R$ 8.628.948,00",1,"R$ 8.628.948,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00040/2019,40.432.544/0001-47 - CLARO S.A.,16/12/2019,16/12/2024,"R$ 22.082.567,05",1,"R$ 22.082.567,05",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00116/2021,14.139.773/0001-68 - EXTREME DIGITAL CONSULTORIA E REPRESENTACOES LTDA,06/12/2021,06/12/2023,"R$ 2.192.566,80",1,"R$ 2.192.566,80",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00104/2018,02.558.157/0001-62 - TELEFONICA BRASIL S.A.,01/12/2018,01/12/2024,"R$ 241.644,36",24,"R$ 10.068,52",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250110 - SAA-MS,00014/2021,11.735.236/0001-92 - OBJECTTI SOLUCOES LTDA,12/02/2021,12/02/2022,"R$ 36.016,50",1,"R$ 36.016,50",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,257037 - DSEI-ARAGUAIA,00015/2021,20.402.177/0001-21 - JABES ANTONIO DA SILVA,05/10/2021,06/10/2025,"R$ 34.800,00",10,"R$ 3.480,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00067/2021,07.432.517/0001-07 - SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA,05/11/2021,04/11/2025,"R$ 4.123.538,55",1,"R$ 4.123.538,55",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00024/2024,22.760.852/0001-10 - GSF SOLUCOES TECNOLOGICAS LTDA,08/02/2024,08/02/2026,"R$ 31.263,44",1,"R$ 31.263,44",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00124/2022,29.366.523/0001-38 - SOFIS INFORMATICA LTDA,19/10/2022,19/10/2025,"R$ 340.042,20",12,"R$ 28.336,85",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00158/2021,"66.582.784/0001-11 - MAPDATA-TECNOLOGIA,INFORMATICA E COMERCIO LTDA",11/11/2021,08/02/2022,"R$ 13.518,00",1,"R$ 13.518,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00017/2021,10.438.400/0001-37 - RWF INFORMATICA LTDA,28/01/2021,27/01/2022,"R$ 321.100,00",1,"R$ 321.100,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00103/2022,03.535.902/0001-10 - DECISION SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,24/08/2022,24/08/2025,"R$ 840.000,00",1,"R$ 840.000,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00014/2022,58.295.213/0021-11 - PHILIPS MEDICAL SYSTEMS LTDA,10/02/2022,09/02/2026,"R$ 393.350,21",12,"R$ 32.779,18",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00157/2021,"66.582.784/0001-11 - MAPDATA-TECNOLOGIA,INFORMATICA E COMERCIO LTDA",11/11/2021,10/11/2024,"R$ 208.500,00",1,"R$ 208.500,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00091/2023,32.578.382/0001-21 - IPNET SERVICOS EM NUVEM E DESENVOLVIMENTO DE SISTEMAS LTDA,28/06/2023,28/06/2026,"R$ 4.812.575,00",1,"R$ 4.812.575,00",Consulta Contratos Contratos.gov.br Min Saude 36000
36000 - MINISTERIO DA SAUDE,250052 - INCA/RJ,00013/2024,09.162.855/0005-17 - PTLS SERVICOS DE TECNOLOGIA E ASSESSORIA TECNICA LTDA,10/01/2024,10/01/2027,"R$ 2.799.163,84",1,"R$ 2.799.163,84",Consulta Contratos Contratos.gov.br Min Saude 36000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00075/2020,08.844.348/0001-77 - TRDT BRASIL TECNOLOGIA LTDA,31/12/2020,31/12/2024,"R$ 17.735.353,94",48,"R$ 369.486,54",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00002/2025,57.142.978/0001-05 - BRASOFTWARE INFORMATICA LTDA,28/01/2025,28/01/2029,"R$ 104.990.771,04",1,"R$ 104.990.771,04",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00009/2020,00.336.701/0001-04 - TELECOMUNICACOES BRASILEIRAS SA TELEBRAS,28/06/2020,28/06/2025,"R$ 23.827.280,87",12,"R$ 1.985.606,74",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00013/2023,09.053.350/0001-90 - NIVA TECNOLOGIA DA INFORMACAO LTDA,27/09/2023,27/09/2028,"R$ 2.136.884,72",1,"R$ 2.136.884,72",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00028/2023,02.539.643/0001-33 - LINUXELL INFORMATICA E SERVICOS LTDA,18/12/2023,18/12/2025,"R$ 19.713.493,32",1,"R$ 19.713.493,32",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00047/2021,20.658.903/0001-71 - LACUNA SOFTWARE LTDA,08/12/2021,08/12/2025,"R$ 18.242,60",12,"R$ 1.520,22",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00001/2025,19.877.285/0002-52 - LANLINK SOLUCOES E COMERCIALIZACAO EM INFORMATICA S/A,23/01/2025,23/01/2029,"R$ 3.521.227,64",1,"R$ 3.521.227,64",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00020/2024,42.422.253/0001-01 - EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV,06/09/2024,06/09/2027,"R$ 763.689.923,32",1,"R$ 763.689.923,32",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00028/2024,08.844.348/0001-77 - TRDT BRASIL TECNOLOGIA LTDA,01/01/2025,01/08/2028,"R$ 19.959.321,18",1,"R$ 19.959.321,18",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00003/2023,58.069.360/0001-20 - STEFANINI CONSULTORIA E ASSESSORIA EM INFORMATICA S.A.,17/03/2023,16/07/2026,"R$ 18.479.753,60",1,"R$ 18.479.753,60",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00024/2024,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,13/11/2024,13/11/2027,"R$ 133.012,52",1,"R$ 133.012,52",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00027/2024,03.621.548/0001-47 - CEL TECNOLOGIA E INFORMATICA LTDA,27/12/2024,14/03/2026,"R$ 57.845,00",1,"R$ 57.845,00",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00010/2024,04.958.321/0001-54 - HARDLINK INFORMATICA E SISTEMAS LTDA,16/06/2024,23/07/2025,"R$ 146.520,00",1,"R$ 146.520,00",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00029/2024,13.661.968/0001-00 - IMPACT BRASIL COMERCIO E SERVICOS DE PRODUTOS DE INFORMATICA LTDA,31/12/2024,15/01/2030,"R$ 59.000,00",1,"R$ 59.000,00",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00011/2022,58.619.404/0008-14 - CONVERGINT COMERCIO E SERVICOS DE TECNOLOGIA LTDA,29/09/2022,29/09/2023,"R$ 2.122.730,00",1,"R$ 2.122.730,00",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00039/2018,07.094.346/0001-45 - G4F SOLUCOES CORPORATIVAS LTDA,28/12/2018,27/12/2023,"R$ 2.370.714,84",1,"R$ 2.370.714,84",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00017/2022,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,28/12/2022,27/02/2026,"R$ 2.661.220,00",1,"R$ 2.661.220,00",Consulta Contratos Contratos.gov.br Min Trabalho 40000
40000 - MINISTERIO DO TRABALHO E EMPREGO,400045 - CGRL - MTE,00017/2021,42.422.253/0001-01 - EMPRESA DE TECNOLOGIA E INFORMACOES DA PREVIDENCIA S.A. - DATAPREV,25/05/2021,25/11/2024,"R$ 249.871.188,48",12,"R$ 20.822.599,04",Consulta Contratos Contratos.gov.br Min Trabalho 40000
39000 - MINISTERIO DOS TRANSPORTES,390004 - SPOA-ADMINISTRATIVO,00005/2023,01.590.728/0002-64 - MICROTECNICA INFORMATICA LTDA,12/05/2023,12/05/2024,"R$ 429.839,85",1,"R$ 429.839,85",Consulta Contratos Contratos.gov.br Min Transportes 39000
39000 - MINISTERIO DOS TRANSPORTES,390004 - SPOA-ADMINISTRATIVO,00007/2022,58.619.404/0008-14 - CONVERGINT COMERCIO E SERVICOS DE TECNOLOGIA LTDA,09/03/2022,09/03/2025,"R$ 258.480,42",1,"R$ 258.480,42",Consulta Contratos Contratos.gov.br Min Transportes 39000
39000 - MINISTERIO DOS TRANSPORTES,390004 - SPOA-ADMINISTRATIVO,00033/2019,01.181.242/0002-72 - COMPWIRE INFORMATICA LTDA,27/12/2019,27/12/2024,"R$ 1.405.498,00",1,"R$ 1.405.498,00",Consulta Contratos Contratos.gov.br Min Transportes 39000
39000 - MINISTERIO DOS TRANSPORTES,390004 - SPOA-ADMINISTRATIVO,00033/2024,04.602.789/0001-01 - DATEN TECNOLOGIA LTDA,27/12/2024,27/12/2025,"R$ 2.156.690,52",1,"R$ 2.156.690,52",Consulta Contratos Contratos.gov.br Min Transportes 39000
